file_name,file_code_x,file_code_y
033459.png,733.0,33.0
033461.png,193.0,93.0
033464.png,4.0,44.0
033467.png,761.0,6.0
033468.png,573.0,575.0
033470.png,348.0,34.0
033476.png,23.0,22.0
033482.png,88.0,83.0
033494.png,158.0,159.0
033499.png,253.0,53.0
033500.png,132.0,152.0
033518.png,22.0,12.0
033521.png,125.0,725.0
033524.png,1294.0,994.0
033527.png,300.0,304.0
033541.png,2993.0,23.0
033545.png,1937.0,1037.0
033555.png,8.0,80.0
033558.png,202.0,204.0
033575.png,233.0,23.0
033581.png,23.0,22.0
033584.png,309.0,303.0
033598.png,18.0,45.0
033600.png,761.0,764.0
033601.png,444.0,441.0
033604.png,30.0,40.0
033607.png,6.0,5.0
033608.png,241.0,244.0
033611.png,531.0,51.0
033613.png,81.0,31.0
033615.png,158.0,58.0
033618.png,7.0,1.0
033630.png,7.0,2.0
033633.png,3.0,5.0
033636.png,1.0,4.0
033644.png,175.0,115.0
033645.png,19.0,3.0
033646.png,36.0,56.0
033648.png,241.0,41.0
033649.png,27.0,77.0
033664.png,18.0,13.0
033677.png,11.0,21.0
033680.png,790.0,70.0
033682.png,280.0,283.0
033689.png,27.0,2.0
033697.png,15.0,1.0
033699.png,132.0,152.0
033713.png,18.0,16.0
033716.png,27.0,7.0
033718.png,151.0,155.0
033725.png,1001.0,1004.0
033726.png,3.0,4.0
033732.png,13.0,3.0
033739.png,93.0,85.0
033748.png,85.0,86.0
033749.png,4.0,3.0
033759.png,5500.0,50.0
033765.png,102.0,1025.0
033783.png,156.0,756.0
033785.png,174.0,17.0
033786.png,144.0,14.0
033806.png,286.0,236.0
033816.png,41.0,4.0
033817.png,9945.0,945.0
033818.png,280.0,260.0
033822.png,306.0,36.0
033825.png,1129.0,129.0
033827.png,23.0,2.0
033830.png,44.0,74.0
033837.png,1263.0,263.0
033845.png,160.0,10.0
033846.png,27.0,24.0
033851.png,135.0,35.0
033855.png,46.0,15.0
033864.png,93.0,95.0
033871.png,21.0,27.0
033874.png,203.0,283.0
033896.png,90.0,20.0
033903.png,29.0,46.0
033905.png,14.0,164.0
033909.png,36.0,56.0
033910.png,15.0,75.0
033913.png,992.0,920.0
033938.png,11.0,14.0
033956.png,1242.0,1247.0
033957.png,317.0,31.0
033958.png,416.0,16.0
033981.png,98.0,92.0
033988.png,10.0,18.0
033992.png,222.0,722.0
033996.png,31.0,37.0
034011.png,2.0,12.0
034021.png,335.0,35.0
034024.png,477.0,47.0
034036.png,83.0,85.0
034038.png,210.0,2110.0
034039.png,51.0,21.0
034042.png,319.0,39.0
034044.png,31.0,51.0
034061.png,217.0,247.0
034074.png,317.0,817.0
034077.png,28.0,29.0
034095.png,19.0,10.0
034097.png,13.0,1.0
034103.png,116.0,16.0
034105.png,36.0,362.0
034112.png,98.0,88.0
034116.png,7623.0,1623.0
034117.png,53.0,55.0
034123.png,11.0,161.0
034125.png,177.0,171.0
034128.png,539.0,559.0
034129.png,39.0,38.0
034132.png,56.0,5556.0
034133.png,2.0,24.0
034135.png,600.0,601.0
034136.png,917.0,217.0
034143.png,9.0,8.0
034145.png,1155.0,155.0
034150.png,2222.0,222.0
034153.png,584.0,54.0
034169.png,93.0,8.0
034176.png,84.0,54.0
034179.png,5.0,59.0
034181.png,21.0,2.0
034190.png,134.0,114.0
034191.png,96.0,56.0
034219.png,11.0,121.0
034232.png,27.0,21.0
034233.png,93.0,83.0
034240.png,120.0,220.0
034241.png,152.0,752.0
034258.png,15.0,250.0
034268.png,1438.0,438.0
034276.png,211.0,411.0
034280.png,549.0,49.0
034283.png,9972.0,972.0
034286.png,80.0,60.0
034288.png,68.0,6.0
034289.png,1.0,4.0
034294.png,37.0,31.0
034295.png,253.0,255.0
034299.png,52.0,54.0
034313.png,18.0,48.0
034319.png,73.0,75.0
034325.png,65.0,5.0
034329.png,877.0,374.0
034331.png,12.0,2.0
034335.png,207.0,202.0
034349.png,20.0,40.0
034353.png,13.0,3.0
034372.png,7.0,4.0
034377.png,107.0,1077.0
034381.png,43.0,47.0
034383.png,216.0,210.0
034388.png,13.0,15.0
034390.png,701.0,700.0
034397.png,16.0,15.0
034401.png,2.0,20.0
034406.png,199.0,9.0
034409.png,1.0,11.0
034414.png,150.0,50.0
034417.png,229.0,29.0
034442.png,11.0,111.0
034447.png,173.0,176.0
034453.png,124.0,14.0
034456.png,407.0,40.0
034457.png,535.0,555.0
034470.png,401.0,41.0
034471.png,25.0,16.0
034474.png,35.0,38.0
034480.png,221.0,21.0
034487.png,19.0,18.0
034490.png,13.0,1.0
034492.png,194.0,94.0
034495.png,59.0,4.0
034499.png,16.0,15.0
034504.png,1471.0,11.0
034507.png,1273.0,273.0
034508.png,3366.0,366.0
034512.png,66.0,16.0
034513.png,442.0,42.0
034517.png,74.0,4.0
034524.png,223.0,273.0
034525.png,20.0,61.0
034527.png,101.0,100.0
034539.png,13.0,113.0
034543.png,25.0,5.0
034548.png,999.0,99.0
034550.png,155.0,154.0
034552.png,587.0,547.0
034553.png,120.0,10.0
034556.png,107.0,100.0
034559.png,1340.0,340.0
034575.png,533.0,53.0
034577.png,11.0,111.0
034581.png,1222.0,2221.0
034587.png,23.0,3.0
034594.png,672.0,62.0
034598.png,1.0,4.0
034600.png,40.0,46.0
034603.png,683.0,63.0
034604.png,8883.0,883.0
034623.png,194.0,124.0
034627.png,387.0,87.0
034638.png,335.0,355.0
034645.png,223.0,123.0
034654.png,43.0,47.0
034659.png,76.0,36.0
034664.png,186.0,180.0
034667.png,22.0,2.0
034672.png,97.0,37.0
034675.png,178.0,173.0
034687.png,215.0,219.0
034701.png,311.0,31.0
034702.png,654.0,64.0
034704.png,74.0,71.0
034712.png,775.0,275.0
034713.png,3.0,5.0
034730.png,95.0,35.0
034733.png,59.0,5.0
034742.png,163.0,3.0
034743.png,1168.0,1.0
034750.png,942.0,42.0
034760.png,36.0,366.0
034774.png,30.0,40.0
034786.png,844.0,4.0
034790.png,300.0,200.0
034791.png,179.0,79.0
034798.png,250.0,258.0
034801.png,814.0,614.0
034809.png,1527.0,527.0
034810.png,1205.0,1705.0
034812.png,193.0,195.0
034814.png,2.0,
034822.png,559.0,558.0
034826.png,891.0,51.0
034834.png,153.0,13.0
034837.png,38.0,328.0
034843.png,114.0,14.0
034846.png,310.0,0.0
034851.png,231.0,41.0
034854.png,260.0,250.0
034867.png,27.0,77.0
034868.png,16.0,15.0
034870.png,15.0,25.0
034873.png,15.0,45.0
034874.png,53.0,55.0
034880.png,769.0,169.0
034882.png,39.0,3.0
034885.png,367.0,36.0
034887.png,15.0,155.0
034915.png,43.0,49.0
034917.png,23.0,3.0
034923.png,97.0,91.0
034929.png,6.0,7.0
034933.png,568.0,558.0
034941.png,283.0,2.0
034946.png,56.0,36.0
034948.png,122.0,142.0
034961.png,128.0,12.0
034971.png,277.0,237.0
034975.png,24.0,2.0
034977.png,27.0,25.0
034984.png,211.0,21.0
034985.png,14.0,11.0
034992.png,32.0,12.0
034994.png,1175.0,175.0
035004.png,9957.0,957.0
035005.png,37.0,51.0
035006.png,81.0,481.0
035008.png,1685.0,1089.0
035016.png,479.0,43.0
035018.png,539.0,39.0
035025.png,67.0,61.0
035029.png,139.0,18.0
035030.png,34.0,4.0
035050.png,21.0,214.0
035052.png,552.0,52.0
035055.png,5428.0,542.0
035060.png,38.0,33.0
035076.png,31.0,64.0
035078.png,23.0,22.0
035084.png,8.0,80.0
035090.png,80.0,0.0
035092.png,34.0,341.0
035102.png,2.0,29.0
035108.png,384.0,304.0
035109.png,36.0,6.0
035110.png,1075.0,10.0
035112.png,663.0,763.0
035113.png,400.0,100.0
035117.png,429.0,425.0
035119.png,237.0,231.0
035122.png,96.0,26.0
035125.png,277.0,27.0
035129.png,112.0,12.0
035131.png,3301.0,301.0
035144.png,867.0,367.0
035157.png,92.0,9.0
035161.png,97.0,37.0
035167.png,1236.0,2236.0
035171.png,35.0,55.0
035177.png,32.0,325.0
035178.png,49.0,40.0
035190.png,3067.0,3057.0
035197.png,410.0,419.0
035205.png,81.0,83.0
035208.png,652.0,651.0
035215.png,1772.0,172.0
035221.png,63.0,65.0
035224.png,33.0,31.0
035239.png,48.0,49.0
035244.png,33.0,35.0
035254.png,42.0,22.0
035266.png,2.0,4.0
035272.png,58.0,53.0
035280.png,74.0,7.0
035281.png,98.0,88.0
035284.png,28.0,78.0
035286.png,1.0,16.0
035289.png,130.0,150.0
035291.png,272.0,23.0
035294.png,638.0,338.0
035306.png,251.0,25.0
035308.png,23.0,25.0
035314.png,113.0,115.0
035329.png,23.0,27.0
035330.png,706.0,1705.0
035352.png,14.0,84.0
035353.png,9990.0,990.0
035357.png,15.0,5.0
035370.png,6.0,60.0
035377.png,180.0,10.0
035382.png,1755.0,755.0
035384.png,55.0,5.0
035387.png,13.0,15.0
035395.png,339.0,379.0
035398.png,131.0,31.0
035402.png,123.0,13.0
035410.png,2.0,6.0
035413.png,2.0,7.0
035424.png,392.0,492.0
035427.png,245.0,445.0
035428.png,228.0,223.0
035429.png,260.0,250.0
035433.png,13928.0,5928.0
035434.png,217.0,27.0
035436.png,11.0,171.0
035440.png,497.0,487.0
035446.png,44.0,4.0
035451.png,41.0,4.0
035468.png,17.0,6.0
035470.png,347.0,357.0
035478.png,188.0,183.0
035480.png,207.0,107.0
035483.png,130.0,1350.0
035494.png,129.0,124.0
035496.png,7.0,0.0
035498.png,338.0,38.0
035505.png,334.0,34.0
035508.png,22.0,242.0
035512.png,31.0,81.0
035514.png,5500.0,500.0
035529.png,870.0,670.0
035542.png,3.0,5.0
035549.png,46.0,40.0
035551.png,179.0,779.0
035552.png,150.0,50.0
035553.png,1105.0,105.0
035561.png,97.0,87.0
035564.png,11.0,16.0
035569.png,4432.0,452.0
035572.png,131.0,151.0
035574.png,33.0,35.0
035578.png,89.0,69.0
035581.png,43.0,4.0
035597.png,33.0,35.0
035599.png,337.0,37.0
035605.png,13.0,15.0
035606.png,422.0,122.0
035611.png,57.0,51.0
035613.png,290.0,250.0
035623.png,26.0,76.0
035627.png,72.0,2.0
035628.png,53.0,55.0
035650.png,1132.0,1192.0
035654.png,12.0,14.0
035656.png,17.0,177.0
035663.png,162.0,152.0
035666.png,71.0,7.0
035683.png,63.0,6.0
035688.png,14.0,4.0
035694.png,37.0,57.0
035696.png,246.0,446.0
035701.png,43.0,45.0
035703.png,33.0,3.0
035711.png,85.0,885.0
035718.png,790.0,70.0
035722.png,9.0,4.0
035732.png,62.0,5.0
035733.png,588.0,58.0
035746.png,393.0,33.0
035750.png,32.0,2.0
035760.png,132.0,32.0
035770.png,112.0,712.0
035780.png,1247.0,124.0
035785.png,129.0,729.0
035805.png,22.0,222.0
035821.png,113.0,119.0
035835.png,85.0,51.0
035837.png,143.0,443.0
035839.png,33.0,39.0
035841.png,47.0,4.0
035846.png,39.0,339.0
035848.png,15.0,11.0
035862.png,71.0,721.0
035863.png,65.0,5.0
035866.png,65.0,55.0
035870.png,14.0,4.0
035880.png,85.0,55.0
035903.png,15.0,65.0
035908.png,282.0,22.0
035910.png,129.0,19.0
035912.png,2.0,1.0
035915.png,28.0,26.0
035917.png,410.0,40.0
035918.png,31.0,3.0
035930.png,73.0,743.0
035932.png,119.0,1.0
035933.png,,4.0
035935.png,189.0,169.0
035937.png,293.0,291.0
035938.png,23.0,2223.0
035948.png,960.0,360.0
035949.png,402.0,102.0
035954.png,32.0,2.0
035960.png,23.0,21.0
035962.png,1923.0,923.0
035963.png,37.0,374.0
035967.png,1145.0,15.0
035975.png,17.0,7.0
035984.png,461.0,61.0
035998.png,259.0,250.0
036000.png,1227.0,17.0
036006.png,995.0,95.0
036016.png,306.0,30.0
036017.png,31.0,11.0
036021.png,34.0,4.0
036025.png,96.0,6.0
036033.png,130.0,330.0
036055.png,3.0,9.0
036056.png,253.0,153.0
036061.png,34.0,39.0
036065.png,377.0,37.0
036066.png,108.0,118.0
036071.png,89.0,39.0
036080.png,690.0,190.0
036089.png,139.0,339.0
036094.png,13.0,33.0
036095.png,2.0,29.0
036098.png,260.0,160.0
036104.png,225.0,125.0
036106.png,47.0,44.0
036107.png,106.0,1.0
036110.png,221.0,21.0
036115.png,903.0,603.0
036124.png,190.0,1.0
036127.png,17.0,12.0
036128.png,490.0,450.0
036137.png,1541.0,541.0
036139.png,7.0,5.0
036147.png,204.0,214.0
036156.png,30.0,50.0
036162.png,182.0,72.0
036166.png,58.0,18.0
036175.png,293.0,29.0
036176.png,145.0,45.0
036194.png,31.0,321.0
036196.png,306.0,300.0
036199.png,26.0,60.0
036203.png,27.0,21.0
036208.png,15.0,45.0
036219.png,689.0,89.0
036226.png,783.0,75.0
036234.png,18.0,19.0
036237.png,27.0,22.0
036250.png,3.0,885.0
036262.png,1119.0,119.0
036268.png,173.0,179.0
036275.png,1444.0,444.0
036276.png,478.0,475.0
036277.png,73.0,75.0
036285.png,13.0,7.0
036287.png,33.0,53.0
036294.png,80.0,60.0
036296.png,360.0,369.0
036297.png,49.0,40.0
036305.png,387.0,57.0
036309.png,31.0,51.0
036315.png,1525.0,525.0
036320.png,326.0,26.0
036326.png,77.0,72.0
036343.png,136.0,436.0
036347.png,9900.0,900.0
036369.png,39.0,52.0
036387.png,78.0,79.0
036399.png,27.0,21.0
036401.png,266.0,261.0
036405.png,39.0,35.0
036412.png,176.0,175.0
036418.png,32.0,12.0
036425.png,132.0,157.0
036429.png,3211.0,321.0
036442.png,19.0,9.0
036447.png,236.0,256.0
036456.png,355.0,354.0
036469.png,27.0,37.0
036473.png,4.0,48.0
036480.png,216.0,116.0
036491.png,592.0,2.0
036494.png,8.0,4.0
036495.png,470.0,410.0
036499.png,907.0,967.0
036505.png,831.0,851.0
036517.png,238.0,253.0
036526.png,344.0,441.0
036530.png,52.0,59.0
036531.png,243.0,73.0
036534.png,6.0,61.0
036546.png,15.0,75.0
036551.png,350.0,550.0
036560.png,67.0,6.0
036565.png,1213.0,2.0
036569.png,340.0,110.0
036575.png,1163.0,163.0
036586.png,80.0,188.0
036598.png,413.0,43.0
036600.png,13.0,19.0
036607.png,3891.0,891.0
036637.png,86.0,55.0
036665.png,190.0,490.0
036669.png,200.0,1030.0
036671.png,193.0,95.0
036676.png,330.0,30.0
036678.png,5504.0,304.0
036680.png,98.0,93.0
036683.png,214.0,244.0
036691.png,749.0,79.0
036696.png,83.0,87.0
036698.png,47.0,447.0
036714.png,29.0,49.0
036717.png,195.0,695.0
036719.png,209.0,9.0
036728.png,10.0,70.0
036734.png,22.0,24.0
036748.png,53.0,55.0
036750.png,67.0,61.0
036753.png,425.0,45.0
036755.png,36.0,6.0
036760.png,514.0,114.0
036769.png,26.0,25.0
036773.png,77.0,7.0
036775.png,14413.0,4443.0
036788.png,1390.0,190.0
036797.png,290.0,90.0
036800.png,36.0,56.0
036810.png,17.0,19.0
036813.png,32.0,36.0
036814.png,37.0,57.0
036818.png,119.0,179.0
036827.png,128.0,38.0
036835.png,33.0,55.0
036855.png,176.0,116.0
036858.png,798.0,78.0
036867.png,121.0,122.0
036876.png,106.0,105.0
036880.png,23.0,25.0
036888.png,86.0,6.0
036889.png,158.0,16.0
036890.png,83.0,8.0
036893.png,304.0,301.0
036916.png,33.0,23.0
036918.png,229.0,223.0
036937.png,399.0,391.0
036941.png,13.0,1.0
036942.png,127.0,121.0
036951.png,4.0,14.0
036954.png,759.0,59.0
036957.png,1897.0,897.0
036960.png,383.0,385.0
036961.png,23.0,25.0
036973.png,17338.0,1338.0
036974.png,26.0,28.0
036979.png,152.0,12.0
036991.png,38.0,36.0
037015.png,193.0,995.0
037016.png,19.0,29.0
037023.png,44.0,4.0
037035.png,3.0,37.0
037059.png,92.0,2.0
037060.png,34.0,44.0
037062.png,139.0,136.0
037066.png,348.0,34.0
037070.png,62.0,662.0
037075.png,46.0,495.0
037076.png,87.0,7.0
037077.png,34.0,36.0
037078.png,143.0,33.0
037081.png,36.0,3.0
037089.png,24.0,249.0
037116.png,35.0,55.0
037120.png,183.0,13.0
037141.png,16.0,15.0
037162.png,31.0,41.0
037166.png,232.0,222.0
037167.png,181.0,180.0
037168.png,847.0,47.0
037172.png,455.0,465.0
037182.png,75.0,5.0
037184.png,12.0,2.0
037188.png,53.0,5.0
037206.png,115.0,11.0
037210.png,16.0,186.0
037214.png,18.0,158.0
037220.png,8.0,35.0
037243.png,13.0,34.0
037245.png,1460.0,460.0
037247.png,123.0,13.0
037252.png,10.0,11.0
037265.png,28.0,29.0
037280.png,18.0,1.0
037285.png,1066.0,15.0
037293.png,484.0,488.0
037308.png,66.0,76.0
037309.png,47.0,41.0
037311.png,78.0,18.0
037318.png,37.0,31.0
037319.png,19.0,9.0
037320.png,220.0,620.0
037321.png,33.0,45.0
037331.png,1567.0,367.0
037333.png,89.0,80.0
037334.png,30.0,39.0
037335.png,29.0,1.0
037345.png,3688.0,368.0
037358.png,32.0,352.0
037371.png,27.0,2.0
037394.png,295.0,246.0
037397.png,350.0,550.0
037403.png,79.0,70.0
037404.png,362.0,36.0
037405.png,537.0,337.0
037418.png,108.0,103.0
037429.png,310.0,510.0
037432.png,13.0,19.0
037438.png,21.0,321.0
037455.png,33.0,35.0
037459.png,1282.0,82.0
037461.png,22.0,72.0
037466.png,511.0,517.0
037470.png,531.0,551.0
037483.png,2.0,20.0
037484.png,31.0,51.0
037487.png,313.0,34.0
037503.png,30.0,50.0
037505.png,170.0,176.0
037509.png,252.0,52.0
037514.png,82.0,62.0
037520.png,6.0,58.0
037544.png,293.0,29.0
037546.png,1251.0,151.0
037548.png,601.0,501.0
037569.png,599.0,99.0
037575.png,7987.0,787.0
037581.png,64.0,54.0
037582.png,343.0,349.0
037595.png,28.0,8.0
037604.png,97.0,87.0
037606.png,20.0,70.0
037628.png,962.0,852.0
037632.png,32.0,52.0
037634.png,177.0,17.0
037636.png,6240.0,6940.0
037640.png,1915.0,1515.0
037641.png,328.0,228.0
037645.png,376.0,576.0
037655.png,5587.0,587.0
037670.png,30.0,50.0
037673.png,13.0,115.0
037675.png,466.0,486.0
037687.png,8.0,1.0
037690.png,80.0,840.0
037703.png,23.0,25.0
037712.png,8.0,
037720.png,159.0,150.0
037750.png,136.0,36.0
037765.png,130.0,1530.0
037782.png,17.0,12.0
037786.png,371.0,771.0
037788.png,16.0,36.0
037797.png,1440.0,140.0
037799.png,23.0,25.0
037812.png,95.0,15.0
037813.png,102.0,22.0
037814.png,8.0,828.0
037817.png,1680.0,180.0
037821.png,123.0,125.0
037822.png,1691.0,16.0
037830.png,3.0,5.0
037834.png,300.0,360.0
037841.png,370.0,310.0
037850.png,807.0,607.0
037852.png,125.0,15.0
037853.png,331.0,31.0
037855.png,19.0,185.0
037859.png,157.0,14.0
037863.png,30.0,0.0
037864.png,30.0,50.0
037877.png,1528.0,528.0
037884.png,38.0,33.0
037885.png,90.0,30.0
037892.png,1367.0,1967.0
037897.png,38.0,36.0
037911.png,161.0,461.0
037918.png,381.0,481.0
037919.png,450.0,150.0
037920.png,355.0,155.0
037933.png,72.0,724.0
037941.png,15.0,26.0
037950.png,31.0,5.0
037955.png,13.0,15.0
037957.png,35.0,55.0
037961.png,30.0,0.0
037979.png,28.0,8.0
037980.png,155.0,350.0
037982.png,3195.0,5195.0
037995.png,313.0,315.0
038000.png,42.0,12.0
038006.png,1.0,12.0
038009.png,1182.0,182.0
038015.png,201.0,20.0
038020.png,606.0,66.0
038023.png,206.0,6.0
038027.png,141.0,14.0
038029.png,1389.0,189.0
038034.png,68.0,625.0
038036.png,500.0,0.0
038045.png,60.0,10.0
038048.png,26.0,2.0
038051.png,411.0,111.0
038063.png,85.0,35.0
038066.png,628.0,62.0
038071.png,613.0,63.0
038072.png,143.0,4443.0
038073.png,233.0,235.0
038098.png,38.0,8.0
038099.png,426.0,26.0
038106.png,122.0,192.0
038107.png,123.0,13.0
038109.png,251.0,25.0
038110.png,179.0,479.0
038112.png,38.0,33.0
038151.png,115.0,15.0
038153.png,1099.0,1092.0
038158.png,1430.0,130.0
038169.png,477.0,45.0
038170.png,617.0,67.0
038175.png,50.0,0.0
038180.png,33.0,35.0
038181.png,7.0,44.0
038183.png,23.0,22.0
038191.png,37.0,87.0
038204.png,661.0,161.0
038205.png,1789.0,785.0
038217.png,315.0,316.0
038226.png,173.0,13.0
038233.png,3382.0,382.0
038262.png,33.0,3.0
038265.png,2275.0,275.0
038276.png,42.0,82.0
038285.png,33.0,7.0
038291.png,396.0,39.0
038292.png,88.0,8.0
038311.png,99.0,19.0
038315.png,25.0,5.0
038320.png,7.0,9.0
038323.png,174.0,774.0
038325.png,19.0,159.0
038350.png,218.0,219.0
038357.png,534.0,554.0
038367.png,11.0,161.0
038368.png,13.0,17.0
038403.png,226.0,326.0
038417.png,1376.0,1375.0
038419.png,293.0,793.0
038420.png,56.0,50.0
038428.png,343.0,43.0
038431.png,9.0,90.0
038433.png,32.0,52.0
038447.png,76.0,70.0
038454.png,127.0,1217.0
038481.png,332.0,32.0
038489.png,132.0,332.0
038506.png,32.0,
038507.png,33.0,24.0
038509.png,18.0,13.0
038511.png,31.0,141.0
038513.png,210.0,216.0
038515.png,1088.0,10885.0
038519.png,19.0,79.0
038525.png,46.0,6.0
038535.png,10.0,14.0
038555.png,92.0,13.0
038558.png,1322.0,1324.0
038563.png,78.0,33.0
038585.png,71.0,41.0
038589.png,32.0,14.0
038591.png,559.0,59.0
038598.png,557.0,551.0
038601.png,278.0,218.0
038603.png,1515.0,1545.0
038604.png,200.0,100.0
038606.png,1742.0,142.0
038609.png,264.0,204.0
038614.png,557.0,57.0
038618.png,885.0,85.0
038624.png,339.0,239.0
038625.png,240.0,2440.0
038634.png,26.0,6.0
038665.png,321.0,37.0
038669.png,3.0,7.0
038670.png,52.0,59.0
038674.png,84.0,184.0
038682.png,65.0,6.0
038699.png,60.0,50.0
038710.png,110.0,410.0
038713.png,2.0,7.0
038716.png,1.0,3.0
038717.png,458.0,438.0
038729.png,2.0,21.0
038736.png,697.0,693.0
038739.png,67.0,64.0
038746.png,2209.0,229.0
038751.png,19.0,194.0
038752.png,418.0,416.0
038753.png,223.0,723.0
038759.png,175.0,15.0
038764.png,515.0,516.0
038768.png,147.0,447.0
038772.png,15.0,11.0
038776.png,12.0,2.0
038791.png,674.0,614.0
038793.png,177.0,17.0
038797.png,38.0,3.0
038808.png,158.0,151.0
038809.png,192.0,392.0
038810.png,336.0,36.0
038822.png,3143.0,343.0
038824.png,3306.0,306.0
038828.png,87.0,82.0
038838.png,119.0,219.0
038839.png,182.0,18.0
038853.png,1160.0,160.0
038858.png,766.0,763.0
038861.png,454.0,45.0
038862.png,112.0,12.0
038879.png,8.0,1.0
038892.png,116.0,16.0
038893.png,57.0,51.0
038899.png,223.0,2213.0
038902.png,2.0,7.0
038903.png,694.0,691.0
038930.png,33.0,13.0
038953.png,216.0,246.0
038958.png,503.0,505.0
038967.png,440.0,40.0
038973.png,115.0,715.0
038976.png,2.0,26.0
038998.png,164.0,14.0
038999.png,113.0,13.0
039008.png,143.0,119.0
039010.png,1303.0,303.0
039016.png,240.0,20.0
039024.png,31.0,34.0
039026.png,66.0,6.0
039042.png,6.0,5.0
039045.png,54.0,5.0
039046.png,597.0,59.0
039052.png,244.0,241.0
039053.png,35.0,36.0
039056.png,77.0,17.0
039057.png,733.0,755.0
039058.png,233.0,31.0
039069.png,33.0,32.0
039078.png,16.0,116.0
039080.png,127.0,1227.0
039081.png,235.0,255.0
039083.png,778.0,178.0
039084.png,7.0,776.0
039090.png,874.0,76.0
039093.png,175.0,105.0
039098.png,897.0,892.0
039102.png,195.0,5.0
039111.png,11.0,1.0
039113.png,119.0,719.0
039115.png,320.0,230.0
039129.png,190.0,19.0
039133.png,116.0,110.0
039143.png,674.0,574.0
039144.png,59.0,5.0
039145.png,18.0,15.0
039146.png,52.0,54.0
039153.png,70.0,700.0
039155.png,13.0,35.0
039156.png,37.0,31.0
039163.png,335.0,35.0
039173.png,29.0,28.0
039174.png,299.0,29.0
039176.png,6.0,16.0
039186.png,177.0,117.0
039206.png,63.0,6.0
039208.png,96.0,86.0
039211.png,1976.0,976.0
039220.png,266.0,264.0
039230.png,3.0,35.0
039235.png,5576.0,576.0
039242.png,35.0,31.0
039259.png,33.0,3.0
039264.png,580.0,590.0
039271.png,6.0,
039275.png,61.0,6.0
039277.png,468.0,46.0
039280.png,183.0,185.0
039286.png,38.0,58.0
039293.png,18.0,448.0
039301.png,152.0,752.0
039306.png,47.0,43.0
039307.png,3115.0,315.0
039312.png,23.0,263.0
039321.png,22.0,12.0
039323.png,917.0,317.0
039332.png,691.0,601.0
039336.png,240.0,290.0
039340.png,23.0,
039350.png,1714.0,114.0
039353.png,15.0,155.0
039356.png,23783.0,3783.0
039366.png,112.0,119.0
039375.png,8.0,16.0
039380.png,17.0,7.0
039385.png,17.0,1.0
039390.png,95.0,35.0
039403.png,29.0,49.0
039405.png,16.0,114.0
039407.png,801.0,301.0
039412.png,172.0,14.0
039421.png,570.0,50.0
039433.png,73.0,71.0
039436.png,59.0,9.0
039446.png,377.0,37.0
039448.png,36.0,336.0
039450.png,229.0,29.0
039453.png,8.0,86.0
039458.png,233.0,235.0
039459.png,1303.0,103.0
039467.png,836.0,856.0
039485.png,68.0,6.0
039492.png,16.0,26.0
039493.png,39.0,9.0
039522.png,169.0,19.0
039523.png,365.0,366.0
039525.png,672.0,62.0
039532.png,176.0,16.0
039533.png,13.0,18.0
039541.png,177.0,17.0
039548.png,336.0,436.0
039552.png,218.0,318.0
039554.png,22.0,12.0
039574.png,3134.0,34.0
039577.png,2207.0,207.0
039588.png,235.0,236.0
039596.png,15.0,25.0
039598.png,1350.0,350.0
039608.png,9.0,22.0
039612.png,323.0,321.0
039620.png,185.0,485.0
039624.png,13.0,11.0
039629.png,163.0,167.0
039642.png,33.0,3.0
039643.png,29.0,20.0
039652.png,28.0,18.0
039655.png,60.0,50.0
039661.png,101.0,1301.0
039675.png,862.0,282.0
039682.png,20.0,111.0
039684.png,49.0,479.0
039695.png,171.0,1.0
039697.png,23.0,2.0
039698.png,12.0,192.0
039704.png,38.0,88.0
039705.png,299.0,999.0
039713.png,14.0,24.0
039721.png,25.0,15.0
039722.png,169.0,160.0
039729.png,23.0,3.0
039733.png,536.0,556.0
039738.png,1069.0,1064.0
039745.png,666.0,466.0
039759.png,550.0,50.0
039770.png,313.0,315.0
039774.png,1568.0,568.0
039778.png,409.0,404.0
039779.png,31.0,11.0
039785.png,344.0,41.0
039791.png,555.0,55.0
039792.png,10.0,70.0
039796.png,92.0,2.0
039802.png,339.0,319.0
039815.png,524.0,574.0
039829.png,226.0,26.0
039830.png,11.0,91.0
039836.png,128.0,126.0
039838.png,10.0,0.0
039850.png,77.0,7.0
039855.png,368.0,358.0
039865.png,337.0,357.0
039884.png,42.0,422.0
039892.png,3309.0,309.0
039897.png,31.0,312.0
039899.png,31.0,51.0
039908.png,10.0,0.0
039911.png,89.0,99.0
039914.png,485.0,45.0
039922.png,18.0,15.0
039926.png,113.0,313.0
039939.png,35.0,34.0
039940.png,397.0,9.0
039948.png,15.0,1551.0
039950.png,32.0,52.0
039951.png,131.0,151.0
039957.png,82.0,2.0
039962.png,79.0,70.0
039963.png,1290.0,190.0
039968.png,335.0,5.0
039969.png,46.0,146.0
039970.png,543.0,43.0
039974.png,242.0,248.0
039985.png,69.0,68.0
039986.png,565.0,585.0
039993.png,30.0,50.0
039999.png,19911.0,910.0
